id,type,name,description,aliases,external_id,platforms,kill_chain_phases,created,modified
intrusion-set--94873029-f950-4268-9cfd-5032e15cb182,intrusion-set,TA551,"TA551 is a financially-motivated threat group that has been active since at least 2018. The group has primarily targeted English, German, Italian, and Japanese speakers through email-based malware distribution campaigns.","[""TA551"", ""GOLD CABIN"", ""Shathak""]",G0127,[],[],2021-03-19T21:04:00.692Z,2025-04-16T20:37:36.634Z
campaign--57541e3b-657e-463a-a4ab-ca08d7ea9965,campaign,Water Curupira Pikabot Distribution,"Pikabot was distributed in Water Curupira Pikabot Distribution throughout 2023 by an entity linked to BlackBasta ransomware deployment via email attachments. This activity followed the take-down of QakBot, with several technical overlaps and similarities with QakBot, indicating a possible connection. The identified activity led to the deployment of tools such as Cobalt Strike, while coinciding with campaigns delivering DarkGate and IcedID en route to ransomware deployment.","[""Water Curupira Pikabot Distribution""]",C0037,[],[],2024-07-17T20:23:22.945Z,2026-05-12T15:12:00.730Z
campaign--57899965-b171-48ed-bbb4-8faffa3d836a,campaign,ShadowRay,"ShadowRay was a campaign that began in late 2023 targeting the education, cryptocurrency, biopharma, and other sectors through a vulnerability (CVE-2023-48022) in the Ray AI framework named ShadowRay. According to security researchers ShadowRay was the first known instance of AI workloads being activley exploited in the wild through vulnerabilities in AI infrastructure. CVE-2023-48022, which allows access to compute resources and sensitive data for exposed instances, remains unpatched and has been disputed by the vendor as they maintain that Ray is not intended for use outside of a strictly controlled network environment.","[""ShadowRay""]",C0045,[],[],2024-12-02T19:35:14.473Z,2024-12-02T22:01:07.830Z
intrusion-set--a0cb9370-e39b-44d5-9f50-ef78e412b973,intrusion-set,Axiom,"Axiom is a suspected Chinese cyber espionage group that has targeted the aerospace, defense, government, manufacturing, and media sectors since at least 2008. Some reporting suggests a degree of overlap between Axiom and Winnti Group but the two groups appear to be distinct based on differences in reporting on TTPs and targeting.","[""Axiom"", ""Group 72""]",G0001,[],[],2017-05-31T21:31:45.629Z,2025-04-16T20:37:36.790Z
intrusion-set--8a831aaa-f3e0-47a3-bed8-a9ced744dd12,intrusion-set,Dark Caracal,Dark Caracal is threat group that has been attributed to the Lebanese General Directorate of General Security (GDGS) and has operated since at least 2012.,"[""Dark Caracal""]",G0070,[],[],2018-10-17T00:14:20.652Z,2024-04-11T02:42:07.325Z
intrusion-set--fed4f0a2-4347-4530-b0f5-6dfd49b29172,intrusion-set,Nomadic Octopus,"Nomadic Octopus is a Russian-speaking cyber espionage threat group that has primarily targeted Central Asia, including local governments, diplomatic missions, and individuals, since at least 2014. Nomadic Octopus has been observed conducting campaigns involving Android and Windows malware, mainly using the Delphi programming language, and building custom variants.","[""Nomadic Octopus"", ""DustSquad""]",G0133,[],[],2021-08-24T17:04:27.002Z,2025-04-16T20:37:36.955Z
intrusion-set--c47f937f-1022-4f42-8525-e7a4779a14cb,intrusion-set,APT12,"APT12 is a threat group that has been attributed to China. The group has targeted a variety of victims including but not limited to media outlets, high-tech companies, and multiple governments.","[""APT12"", ""IXESHE"", ""DynCalc"", ""Numbered Panda"", ""DNSCALC""]",G0005,[],[],2017-05-31T21:31:47.537Z,2025-04-25T14:49:18.305Z
intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,intrusion-set,APT3,"APT3 is a China-based threat group that researchers have attributed to China's Ministry of State Security. This group is responsible for the campaigns known as Operation Clandestine Fox, Operation Clandestine Wolf, and Operation Double Tap. As of June 2015, the group appears to have shifted from targeting primarily US victims to primarily political organizations in Hong Kong.","[""APT3"", ""Gothic Panda"", ""Pirpi"", ""UPS Team"", ""Buckeye"", ""Threat Group-0110"", ""TG-0110""]",G0022,[],[],2017-05-31T21:31:55.853Z,2026-01-20T15:46:53.916Z
intrusion-set--5ce5392a-3a6c-4e07-9df3-9b6a9159ac45,intrusion-set,Putter Panda,Putter Panda is a Chinese threat group that has been attributed to Unit 61486 of the 12th Bureau of the PLA’s 3rd General Staff Department (GSD).,"[""Putter Panda"", ""APT2"", ""MSUpdater""]",G0024,[],[],2017-05-31T21:31:56.785Z,2024-11-17T16:43:16.049Z
intrusion-set--bfc5ddb3-4dfb-4278-8928-020e1b3feddd,intrusion-set,Metador,"Metador is a suspected cyber espionage group that was first reported in September 2022. Metador has targeted a limited number of telecommunication companies, internet service providers, and universities in the Middle East and Africa. Security researchers named the group Metador based on the ""I am meta"" string in one of the group's malware samples and the expectation of Spanish-language responses from C2 servers.","[""Metador""]",G1013,[],[],2023-01-25T23:57:51.818Z,2024-04-11T00:46:59.526Z
campaign--455b011a-2510-49ab-a96f-2f84d6a80189,campaign,Operation MidnightEclipse,"Operation MidnightEclipse was a campaign conducted in March and April 2024 that involved initial exploit of zero-day vulnerability CVE-2024-3400, a critical command injection vulnerability in the GlobalProtect feature of Palo Alto Networks PAN-OS.","[""Operation MidnightEclipse""]",C0048,[],[],2025-01-15T19:56:55.070Z,2025-01-15T23:25:55.678Z
intrusion-set--62a64fd3-aaf7-4d09-a375-d6f8bb118481,intrusion-set,TA459,"TA459 is a threat group believed to operate out of China that has targeted countries including Russia, Belarus, Mongolia, and others.","[""TA459""]",G0062,[],[],2018-04-18T17:59:24.739Z,2025-04-25T14:49:19.743Z
campaign--7ec2826c-0bf0-4b47-acae-fd683431a4ca,campaign,C0032,C0032 was an extended campaign suspected to involve the Triton adversaries with related capabilities and techniques focused on gaining a foothold within IT environments. This campaign occurred in 2019 and was distinctly different from the Triton Safety Instrumented System Attack.,"[""C0032""]",C0032,[],[],2024-03-28T15:22:19.075Z,2024-04-15T21:10:00.969Z
intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b,intrusion-set,ZIRCONIUM,"ZIRCONIUM is a threat group operating out of China, active since at least 2017, that has targeted individuals associated with the 2020 US presidential election and prominent leaders in the international affairs community.","[""ZIRCONIUM"", ""APT31"", ""Violet Typhoon""]",G0128,[],[],2021-03-24T15:48:17.731Z,2025-10-15T20:39:25.843Z
intrusion-set--6a2e693f-24e5-451a-9f88-b36a108e5662,intrusion-set,APT1,"APT1 is a Chinese threat group that has been attributed to the 2nd Bureau of the People’s Liberation Army (PLA) General Staff Department’s (GSD) 3rd Department, commonly known by its Military Unit Cover Designator (MUCD) as Unit 61398.","[""APT1"", ""Comment Crew"", ""Comment Group"", ""Comment Panda""]",G0006,[],[],2017-05-31T21:31:47.955Z,2025-04-25T14:49:20.672Z
intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,intrusion-set,Naikon,"Naikon is assessed to be a state-sponsored cyber espionage group attributed to the Chinese People’s Liberation Army’s (PLA) Chengdu Military Region Second Technical Reconnaissance Bureau (Military Unit Cover Designator 78020). Active since at least 2010, Naikon has primarily conducted operations against government, military, and civil organizations in Southeast Asia, as well as against international bodies such as the United Nations Development Programme (UNDP) and the Association of Southeast Asian Nations (ASEAN). While Naikon shares some characteristics with APT30, the two groups do not appear to be exact matches.","[""Naikon""]",G0019,[],[],2017-05-31T21:31:54.232Z,2025-04-25T14:49:21.044Z
intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e,intrusion-set,Sowbug,"Sowbug is a threat group that has conducted targeted attacks against organizations in South America and Southeast Asia, particularly government entities, since at least 2015.","[""Sowbug""]",G0054,[],[],2018-01-16T16:13:52.465Z,2025-04-25T14:49:21.603Z
intrusion-set--88489675-d216-4884-a98f-49a89fcc1643,intrusion-set,Mofang,"Mofang is a likely China-based cyber espionage group, named for its frequent practice of imitating a victim's infrastructure. This adversary has been observed since at least May 2012 conducting focused attacks against government and critical infrastructure in Myanmar, as well as several other countries and sectors including military, automobile, and weapons industries.","[""Mofang""]",G0103,[],[],2020-05-12T21:23:59.021Z,2024-04-11T00:41:37.453Z
intrusion-set--38863958-a201-4ce1-9dbe-539b0b6804e0,intrusion-set,Machete,"Machete is a suspected Spanish-speaking cyber espionage group that has been active since at least 2010. It has primarily focused its operations within Latin America, with a particular emphasis on Venezuela, but also in the US, Europe, Russia, and parts of Asia. Machete generally targets high-profile organizations such as government institutions, intelligence services, and military units, as well as telecommunications and power companies.","[""Machete"", ""APT-C-43"", ""El Machete""]",G0095,[],[],2019-09-13T12:37:10.394Z,2025-04-25T14:49:22.323Z
campaign--7e21077d-2589-43a7-a5f9-490061289526,campaign,HomeLand Justice,"HomeLand Justice was a disruptive cyber campaign conducted by Iranian state-affiliated actors against Albanian government networks in July and September 2022. The activity combined ransomware, wiper malware, and data leak operations. Initial access for HomeLand Justice was established as early as May 2021, and threat actors moved laterally, exfiltrated sensitive information, and maintained persistence for approximately 14 months prior to the destructive phase of the operation. Responsibility was claimed by the ""HomeLand Justice"" front, which framed the campaign as retaliation against the Mujahedeen-e Khalq (MEK), an Iranian opposition group with a presence in Albania. Multiple Iran-nexus groups are assessed to have participated in the campaign, including HEXANE who probed victim infrastructure. A second wave of attacks was launched in September 2022 using similar tactics following public attribution of the previous activity to Iran and the severing of diplomatic ties between Iran and Albania.","[""HomeLand Justice""]",C0038,[],[],2024-08-06T20:52:19.002Z,2026-04-23T02:24:58.492Z
campaign--1a0576df-df21-4775-843e-844d8a58a94b,campaign,SharePoint ToolShell Exploitation,"The SharePoint ToolShell Exploitation campaign was conducted in July 2025 and encompassed the first waves of exploitation against incompletely patched spoofing (CVE-2025-49706) and remote code execution (CVE-2025-49704) vulnerabilities affecting on-premises Microsoft SharePoint servers. Later patched and updated as CVE-2025-53770 and CVE-2025-53771, the ToolShell vulnerabilities were widely exploited including by China-based ransomware actor Storm-2603 and espionage actors Threat Group-3390 and ZIRCONIUM. SharePoint ToolShell Exploitation targeted multiple regions and industries including finance, education, energy, and healthcare across Asia, Europe, and the United States.","[""SharePoint ToolShell Exploitation""]",C0058,[],[],2025-10-15T19:31:55.608Z,2026-04-23T18:46:50.936Z
campaign--ba6dfa37-f401-4140-88b0-8938f2895e61,campaign,C0017,"C0017 was an APT41 campaign conducted between May 2021 and February 2022 that successfully compromised at least six U.S. state government networks through the exploitation of vulnerable Internet facing web applications. During C0017, APT41 was quick to adapt and use publicly-disclosed as well as zero-day vulnerabilities for initial access, and in at least two cases re-compromised victims following remediation efforts. The goals of C0017 are unknown, however APT41 was observed exfiltrating Personal Identifiable Information (PII).","[""C0017""]",C0017,[],[],2022-12-01T15:40:34.011Z,2025-04-16T20:37:47.537Z
